ID,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Living_With,Children_at_home,Family_Size,Total_Spending,Total_Purchases
2886,Postgraduate,74290.0,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,43,321,Alone,1,2,1217,28
6710,Postgraduate,58217.0,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,63,589,Alone,3,4,103,6
5316,Postgraduate,21024.0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,38,360,Partner,0,2,84,6
9029,PhD,70116.0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,42,519,Partner,0,2,1536,22
521,Graduate,54006.0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,29,649,Partner,1,3,581,16
1459,PhD,69063.0,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,48,599,Partner,1,3,928,13
10241,Undergraduate,11448.0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,39,196,Alone,0,1,14,3
1630,Graduate,61825.0,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,326,Alone,1,2,424,14
3254,Graduate,70886.0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,43,258,Partner,1,3,960,13
9064,Graduate,69109.0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,597,Partner,0,2,1555,19
3678,Graduate,60208.0,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,41,630,Alone,2,3,656,18
4227,Postgraduate,32889.0,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,46,296,Partner,2,4,55,6
9467,Graduate,34738.0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,30,49,Alone,1,2,20,4
8486,Postgraduate,30538.0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,43,636,Partner,1,3,367,13
2186,Undergraduate,82326.0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,37,111,Partner,0,2,2257,21
3286,PhD,26642.0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,47,120,Alone,1,2,42,5
8602,Graduate,69932.0,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,50,382,Alone,1,2,1049,24
3722,Graduate,44503.0,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,74,Alone,2,3,48,5
6715,PhD,60200.0,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,66,543,Alone,1,2,685,19
4796,Graduate,49638.0,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,62,71,Alone,1,2,39,4
9612,Undergraduate,23830.0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,27,142,Alone,0,1,43,4
3766,Postgraduate,33051.0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,55,682,Alone,0,1,835,18
1399,Graduate,72905.0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,56,159,Partner,0,2,1515,19
1570,PhD,69702.0,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,63,495,Partner,1,3,1039,24
3426,Graduate,70300.0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,39,349,Alone,1,2,1596,23
3074,PhD,70643.0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,30,622,Partner,0,2,1828,17
8341,PhD,30396.0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,45,60,Partner,1,3,34,4
5180,PhD,50616.0,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,46,72,Alone,1,2,149,8
6461,Postgraduate,62772.0,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,45,406,Alone,1,2,946,22
7679,PhD,30298.0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,29,41,Alone,0,1,28,5
10702,Graduate,52413.0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,30,603,Alone,1,2,450,15
7505,PhD,44155.0,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,161,Partner,2,4,46,4
5113,PhD,86979.0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,43,234,Alone,0,1,1702,15
10858,Graduate,76532.0,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,39,293,Partner,2,4,820,21
2961,Graduate,42081.0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,32,488,Partner,1,3,382,13
2747,PhD,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,667,Partner,0,2,2126,19
3010,Postgraduate,88420.0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,58,Partner,0,2,2069,19
5790,Graduate,31158.0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,29,518,Partner,1,3,72,5
6892,Graduate,61671.0,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,26,Alone,1,2,732,20
1743,Graduate,69719.0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,40,34,Alone,0,1,801,10
3578,Graduate,49160.0,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,65,252,Alone,1,2,236,10
8462,Undergraduate,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,658,Partner,1,3,80,4
5558,PhD,90933.0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,90,Alone,0,1,1685,14
4619,PhD,113734.0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,69,32,Alone,0,1,277,27
8780,PhD,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,381,Partner,1,3,507,16
10789,PhD,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,491,Partner,2,4,68,5
10779,Graduate,22148.0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,31,77,Alone,0,1,49,4
5896,Postgraduate,73395.0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,27,103,Partner,0,2,397,14
2337,Graduate,29819.0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,43,248,Alone,1,2,39,6
10951,Graduate,45688.0,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,46,155,Partner,1,3,306,12
544,Graduate,62820.0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,414,Partner,0,2,976,13
17,PhD,60491.0,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,43,296,Partner,1,3,1028,24
10680,Graduate,33235.0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,28,144,Partner,1,3,70,6
3265,Graduate,35701.0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,55,467,Partner,0,2,46,4
5623,Postgraduate,31535.0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,276,Partner,1,3,51,4
5832,Undergraduate,92556.0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,54,70,Partner,0,2,1263,21
5544,Graduate,67384.0,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,44,596,Alone,1,2,1490,20
6417,Postgraduate,80573.0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,623,Partner,0,2,1564,23
5831,Graduate,77870.0,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,47,676,Partner,1,3,1815,15
7101,PhD,52278.0,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,51,520,Alone,1,2,1198,25
10176,Graduate,57107.0,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,46,674,Alone,1,2,416,16
2326,Graduate,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,498,Partner,0,2,85,5
4385,PhD,36038.0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,394,Alone,1,2,47,6
2929,Graduate,20180.0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,494,Alone,0,1,137,7
10686,PhD,34230.0,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,550,Partner,2,4,21,3
2546,Undergraduate,31878.0,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,37,7,Alone,1,2,70,5
3283,Undergraduate,70932.0,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,42,161,Partner,1,3,909,20
3138,Graduate,91249.0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,617,Alone,0,1,1676,22
4994,Postgraduate,77598.0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,271,Alone,0,1,1735,25
7966,Graduate,80982.0,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,55,537,Alone,2,3,1191,27
3112,Postgraduate,22701.0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,37,297,Partner,1,3,24,4
10872,PhD,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,583,Partner,1,3,1182,17
2181,Graduate,70617.0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,44,371,Partner,0,2,1280,13
1867,Graduate,64849.0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,57,593,Alone,0,1,1336,18
1518,Postgraduate,62694.0,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,49,377,Partner,2,4,749,19
5734,PhD,61917.0,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,40,221,Partner,2,4,91,6
2878,PhD,67472.0,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,67,274,Partner,1,3,414,13
1458,Postgraduate,21059.0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,32,173,Partner,1,3,44,6
7007,Postgraduate,29543.0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,46,89,Partner,2,4,63,6
6200,Graduate,75903.0,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,63,447,Partner,1,3,901,21
1403,Undergraduate,34984.0,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,39,661,Partner,2,4,38,4
4827,PhD,54998.0,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,58,476,Alone,1,2,455,15
6250,PhD,54356.0,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,65,587,Alone,1,2,775,21
9291,Postgraduate,34242.0,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,55,98,Partner,1,3,15,3
2478,Graduate,25410.0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,41,302,Partner,1,3,38,5
1139,PhD,73356.0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,30,143,Partner,0,2,1512,21
5138,Graduate,28320.0,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,64,531,Partner,1,3,43,4
5393,Graduate,23763.0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,37,691,Alone,1,2,42,4
10413,Graduate,72570.0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,30,65,Partner,0,2,1089,22
5015,Postgraduate,34529.0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,38,653,Partner,1,3,162,7
10868,Graduate,70792.0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,63,508,Alone,0,1,1272,17
10676,Graduate,63211.0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,32,604,Partner,0,2,1173,18
2495,Postgraduate,83891.0,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,40,9,Partner,1,3,816,21
7842,Graduate,36065.0,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,46,455,Alone,2,3,74,6
9955,Graduate,39898.0,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,502,Partner,1,3,134,7
6663,PhD,51141.0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,74,356,Alone,0,1,157,8
2162,Graduate,56939.0,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,38,284,Partner,1,3,561,16
3434,Graduate,80872.0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,63,48,Alone,0,1,1336,18
7919,PhD,72335.0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,38,685,Partner,0,2,2092,22
5626,PhD,61798.0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,50,218,Alone,0,1,463,15
6428,PhD,76842.0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,64,57,Alone,0,1,1130,16
8514,Graduate,29478.0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,38,163,Partner,1,3,20,4
10448,Graduate,46998.0,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,58,615,Alone,1,2,377,13
2109,Graduate,96843.0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,24,432,Alone,0,1,1544,27
7530,PhD,56551.0,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,53,Alone,2,3,138,7
8925,Postgraduate,70053.0,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,49,361,Partner,1,3,1012,23
3009,PhD,71670.0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,52,355,Alone,0,1,1766,14
6355,Graduate,44359.0,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,36,12,Partner,2,4,45,6
3517,Graduate,40887.0,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,62,419,Alone,2,3,161,7
1158,Graduate,48877.0,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,48,175,Alone,1,2,144,7
6203,Graduate,74485.0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,67,309,Partner,0,2,1734,25
7165,Graduate,64474.0,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,42,250,Partner,1,3,823,20
3595,Graduate,77226.0,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,51,121,Partner,1,3,1138,26
8537,Graduate,72643.0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,65,487,Alone,0,1,1429,20
4331,Postgraduate,85738.0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,36,157,Partner,0,2,1371,20
6281,Graduate,55686.0,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,48,500,Alone,1,2,982,14
4338,Graduate,39062.0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,31,96,Alone,1,2,44,4
2452,Graduate,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,544,Partner,2,4,318,12
9507,Graduate,40794.0,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,39,448,Partner,1,3,434,14
8360,Undergraduate,54690.0,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,43,234,Partner,2,4,198,9
10311,Graduate,4428.0,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,45,267,Partner,1,3,359,25
5117,Undergraduate,32632.0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,51,696,Partner,0,2,576,16
4867,PhD,38236.0,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,46,282,Alone,2,3,88,7
9289,Graduate,36781.0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,35,80,Partner,1,3,63,5
10913,Postgraduate,31385.0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,30,571,Alone,1,2,27,3
3032,Graduate,24570.0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,30,487,Partner,1,3,193,8
8524,PhD,25509.0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,649,Alone,1,2,101,6
3334,Graduate,94642.0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,63,137,Partner,0,2,2211,21
4470,Postgraduate,58646.0,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,384,Partner,1,3,140,7
1406,Graduate,53201.0,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,39,502,Alone,2,3,415,14
8619,Graduate,21994.0,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,57,552,Partner,1,3,22,3
10821,Graduate,57113.0,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,36,508,Partner,2,4,263,10
4552,Graduate,51373.0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,23,372,Partner,0,2,393,11
898,Graduate,23477.0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,28,251,Partner,1,3,147,7
9797,Graduate,58116.0,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,58,77,Partner,1,3,443,14
10949,PhD,72968.0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,51,195,Alone,0,1,1958,18
8212,Postgraduate,39791.0,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,43,458,Partner,1,3,174,8
6248,Postgraduate,91712.0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,67,255,Alone,0,1,2217,27
10164,Graduate,94472.0,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,56,87,Alone,1,2,1691,15
4547,Graduate,13672.0,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,54,438,Partner,2,4,25,4
6815,Undergraduate,96547.0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,34,37,Partner,0,2,809,21
4122,Graduate,79205.0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,39,669,Partner,0,2,895,15
10841,PhD,56559.0,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,39,551,Partner,1,3,484,15
5370,PhD,32644.0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,41,529,Partner,1,3,413,14
176,Undergraduate,67506.0,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,34,178,Alone,1,2,331,11
4860,Graduate,24206.0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,44,478,Alone,1,2,25,4
10757,PhD,28420.0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,47,187,Alone,1,2,13,3
4023,Graduate,22979.0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,44,661,Partner,1,3,115,7
6679,Graduate,33279.0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,48,17,Alone,0,1,16,3
9923,Postgraduate,46423.0,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,284,Alone,2,3,92,6
7181,Graduate,30368.0,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,37,234,Partner,1,3,52,5
3599,Graduate,63684.0,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,44,580,Partner,1,3,1464,20
405,Graduate,41638.0,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,50,501,Alone,1,2,441,13
6870,PhD,68805.0,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,55,285,Alone,1,2,283,11
832,PhD,65814.0,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,48,119,Partner,1,3,747,20
2002,Graduate,71964.0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,56,405,Alone,0,1,1870,16
3657,Graduate,39146.0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,28,500,Alone,1,2,165,8
500,Graduate,96876.0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,37,327,Partner,0,2,1941,23
1951,Undergraduate,34445.0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,33,518,Partner,0,2,839,21
3262,Graduate,68281.0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,56,691,Alone,0,1,1655,24
4102,Undergraduate,37284.0,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,457,Partner,2,4,23,3
7042,Graduate,36790.0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,31,485,Partner,0,2,66,5
10598,Graduate,27943.0,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,47,440,Partner,2,4,37,5
255,Graduate,22263.0,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,63,91,Alone,2,3,21,4
2375,Graduate,30261.0,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,42,642,Partner,3,5,22,3
9829,Graduate,28587.0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,36,137,Partner,1,3,78,6
6214,Postgraduate,43815.0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,32,450,Partner,1,3,79,5
4954,Graduate,48195.0,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,58,159,Partner,2,4,265,11
7861,Postgraduate,77027.0,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,62,144,Partner,1,3,1175,17
4837,PhD,71322.0,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,49,498,Partner,1,3,1305,26
9423,Postgraduate,32765.0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,35,126,Partner,1,3,46,6
4198,Graduate,29672.0,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,474,Partner,2,4,25,3
153,Graduate,23272.0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,61,255,Alone,0,1,46,4
9323,Postgraduate,49912.0,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,660,Partner,1,3,874,22
10001,Undergraduate,7500.0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,29,697,Partner,1,3,100,6
3945,PhD,68117.0,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,67,476,Alone,1,2,930,23
3799,Graduate,67225.0,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59,215,Partner,1,3,868,20
8625,Graduate,17649.0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,38,229,Partner,1,3,45,6
3491,Graduate,55914.0,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,39,426,Partner,1,3,1260,25
983,Graduate,40059.0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,30,274,Partner,1,3,414,11
9119,Graduate,60905.0,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,64,206,Partner,1,3,392,13
4786,Graduate,75330.0,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,37,633,Partner,2,4,1109,25
5872,Graduate,60689.0,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,63,393,Alone,1,2,639,18
6568,Graduate,38680.0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,30,458,Partner,1,3,79,5
