ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Children_at_home,Living_With,Family_Size
10789,PhD,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,62,4756,68,7,0,2,Partner,4
10779,Graduate,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,43,4342,49,5,0,0,Alone,1
5896,Postgraduate,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,39,4368,397,15,0,0,Partner,2
2337,Graduate,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,55,4513,39,9,0,1,Alone,2
10951,Graduate,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,58,4420,306,14,1,1,Partner,3
544,Graduate,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,72,4679,976,14,0,0,Partner,2
17,PhD,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,55,4561,1028,28,0,1,Partner,3
10680,Graduate,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,40,4409,70,7,0,1,Partner,3
3265,Graduate,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,67,4732,46,5,0,0,Partner,2
5623,Postgraduate,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,46,4541,51,5,1,1,Partner,3
5832,Undergraduate,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,66,4335,1263,21,0,0,Partner,2
5544,Graduate,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,56,4861,1490,22,1,1,Alone,2
6417,Postgraduate,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,55,4888,1564,24,0,0,Partner,2
5831,Graduate,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,59,4941,1815,18,2,1,Partner,3
7101,PhD,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,63,4785,1198,31,0,1,Alone,2
10176,Graduate,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,58,4939,416,23,2,1,Alone,2
2326,Graduate,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,36,4763,85,6,0,0,Partner,2
4385,PhD,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,45,4659,47,8,0,1,Alone,2
2929,Graduate,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,50,4759,137,8,0,0,Alone,1
10686,PhD,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,61,4815,21,4,0,2,Partner,4
2546,Undergraduate,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,49,4272,70,6,0,1,Alone,2
3283,Undergraduate,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,54,4426,909,22,0,1,Partner,3
3138,Graduate,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,70,4882,1676,22,4,0,Alone,1
4994,Postgraduate,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,83,4536,1735,26,1,0,Alone,1
7966,Graduate,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,67,4802,1191,30,0,2,Alone,3
3112,Postgraduate,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,49,4562,24,5,0,1,Partner,3
10872,PhD,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,57,4848,1182,20,2,1,Partner,3
2181,Graduate,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,56,4636,1280,14,0,0,Partner,2
1867,Graduate,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,69,4858,1336,19,0,0,Alone,1
1518,Postgraduate,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,61,4642,749,24,0,2,Partner,4
5734,PhD,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,52,4486,91,7,0,2,Partner,4
2878,PhD,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,79,4539,414,15,0,1,Partner,3
1458,Postgraduate,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,4438,44,9,0,1,Partner,3
7007,Postgraduate,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,58,4354,63,8,0,2,Partner,4
6200,Graduate,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,75,4712,901,23,0,1,Partner,3
1403,Undergraduate,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,51,4926,38,6,0,2,Partner,4
4827,PhD,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,70,4741,455,20,0,1,Alone,2
6250,PhD,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,77,4852,775,24,0,1,Alone,2
9291,Postgraduate,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,67,4363,15,4,0,1,Partner,3
2478,Graduate,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,53,4567,38,6,0,1,Partner,3
1139,PhD,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,42,4408,1512,22,3,0,Partner,2
5138,Graduate,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,76,4796,43,5,0,1,Partner,3
5393,Graduate,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,49,4956,42,5,0,1,Alone,2
10413,Graduate,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,42,4330,1089,23,0,0,Partner,2
5015,Postgraduate,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,50,4918,162,9,0,1,Partner,3
10868,Graduate,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,75,4773,1272,19,0,0,Alone,1
10676,Graduate,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,44,4869,1173,20,0,0,Partner,2
2495,Postgraduate,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,52,4274,816,22,0,1,Partner,3
7842,Graduate,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,58,4720,74,9,0,2,Alone,3
9955,Graduate,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,72,4767,134,9,0,1,Partner,3
6663,PhD,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,86,4621,157,9,0,0,Alone,1
2162,Graduate,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,50,4549,561,18,0,1,Partner,3
3434,Graduate,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,75,4313,1336,19,0,0,Alone,1
7919,PhD,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,50,4950,2092,23,0,0,Partner,2
5626,PhD,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,62,4483,463,16,0,0,Alone,1
6428,PhD,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,76,4322,1130,17,0,0,Alone,1
8514,Graduate,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,50,4428,20,5,0,1,Partner,3
10448,Graduate,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,70,4880,377,18,1,1,Alone,2
2109,Graduate,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,36,4697,1544,28,1,0,Alone,1
7530,PhD,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,76,4318,138,10,0,2,Alone,3
8925,Postgraduate,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,61,4626,1012,26,0,1,Partner,3
3009,PhD,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,64,4620,1766,15,3,0,Alone,1
6355,Graduate,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,48,4277,45,9,0,2,Partner,4
3517,Graduate,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,74,4684,161,10,0,2,Alone,3
1158,Graduate,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,60,4440,144,8,0,1,Alone,2
6203,Graduate,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,79,4574,1734,26,0,0,Partner,2
7165,Graduate,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,54,4515,823,22,0,1,Partner,3
3595,Graduate,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,63,4386,1138,28,0,1,Partner,3
8537,Graduate,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,77,4752,1429,21,1,0,Alone,1
4331,Postgraduate,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,48,4422,1371,21,2,0,Partner,2
6281,Graduate,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,60,4765,982,16,1,1,Alone,2
4338,Graduate,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,43,4361,44,5,1,1,Alone,2
2452,Graduate,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,55,4809,318,17,0,2,Partner,4
9507,Graduate,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,51,4713,434,16,0,1,Partner,3
8360,Undergraduate,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,55,4499,198,12,0,2,Partner,4
10311,Graduate,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,57,4532,359,25,0,1,Partner,3
5117,Undergraduate,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,63,4961,576,18,0,0,Partner,2
4867,PhD,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,58,4547,88,11,0,2,Alone,3
9289,Graduate,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,47,4345,63,6,0,1,Partner,3
10913,Postgraduate,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,42,4836,27,4,1,1,Alone,2
3032,Graduate,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,42,4752,193,11,0,1,Partner,3
8524,PhD,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,52,4914,101,9,0,1,Alone,2
3334,Graduate,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,75,4402,2211,21,2,0,Partner,2
4470,Postgraduate,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,64,4649,140,8,0,1,Partner,3
1406,Graduate,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,51,4767,415,22,0,2,Alone,3
8619,Graduate,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,69,4817,22,4,0,1,Partner,3
10821,Graduate,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,48,4773,263,16,0,2,Partner,4
4552,Graduate,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,35,4637,393,12,0,0,Partner,2
898,Graduate,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,40,4516,147,10,0,1,Partner,3
9797,Graduate,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,70,4342,443,16,0,1,Partner,3
10949,PhD,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,63,4460,1958,19,1,0,Alone,1
8212,Postgraduate,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,55,4723,174,10,0,1,Partner,3
6248,Postgraduate,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,79,4520,2217,27,1,0,Alone,1
10164,Graduate,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,68,4352,1691,16,2,1,Alone,2
4547,Graduate,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,66,4703,25,6,0,2,Partner,4
6815,Undergraduate,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,46,4302,809,21,3,0,Partner,2
4122,Graduate,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,51,4934,895,16,1,0,Partner,2
10841,PhD,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,51,4816,484,18,0,1,Partner,3
5370,PhD,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,53,4794,413,18,1,1,Partner,3
176,Undergraduate,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,46,4443,331,12,0,1,Alone,2
4860,Graduate,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,56,4743,25,5,0,1,Alone,2
10757,PhD,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,59,4452,13,4,0,1,Alone,2
4023,Graduate,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,56,4926,115,10,0,1,Partner,3
6679,Graduate,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,60,4282,16,4,0,0,Alone,1
9923,Postgraduate,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,54,4549,92,9,0,2,Alone,3
7181,Graduate,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,49,4499,52,7,0,1,Partner,3
3599,Graduate,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,56,4845,1464,23,0,1,Partner,3
405,Graduate,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,62,4766,441,17,1,1,Alone,2
6870,PhD,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,67,4550,283,12,0,1,Alone,2
832,PhD,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,60,4384,747,23,0,1,Partner,3
2002,Graduate,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,68,4670,1870,17,0,0,Alone,1
3657,Graduate,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,40,4765,165,11,0,1,Alone,2
500,Graduate,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,49,4592,1941,24,3,0,Partner,2
1951,Undergraduate,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,45,4783,839,27,0,0,Partner,2
3262,Graduate,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,68,4956,1655,25,0,0,Alone,1
4102,Undergraduate,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,51,4722,23,4,0,2,Partner,4
7042,Graduate,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,43,4750,66,6,0,0,Partner,2
10598,Graduate,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,59,4705,37,8,0,2,Partner,4
255,Graduate,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,75,4356,21,6,0,2,Alone,3
2375,Graduate,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,54,4907,22,4,0,3,Partner,5
9829,Graduate,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,48,4402,78,9,0,1,Partner,3
6214,Postgraduate,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,44,4715,79,6,0,1,Partner,3
4954,Graduate,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,70,4424,265,17,0,2,Partner,4
7861,Postgraduate,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,74,4409,1175,19,0,1,Partner,3
4837,PhD,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,61,4763,1305,28,0,1,Partner,3
9423,Postgraduate,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,47,4391,46,8,0,1,Partner,3
4198,Graduate,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,61,4739,25,4,0,2,Partner,4
153,Graduate,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,73,4520,46,5,0,0,Alone,1
9323,Postgraduate,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,77,4925,874,26,1,1,Partner,3
10001,Undergraduate,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,41,4962,100,10,0,1,Partner,3
3945,PhD,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,79,4741,930,25,1,1,Alone,2
3799,Graduate,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,71,4480,868,23,0,1,Partner,3
8625,Graduate,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,50,4494,45,9,0,1,Partner,3
3491,Graduate,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,51,4691,1260,29,0,1,Partner,3
983,Graduate,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,42,4539,414,12,1,1,Partner,3
9119,Graduate,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,76,4471,392,15,0,1,Partner,3
4786,Graduate,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,49,4898,1109,29,0,2,Partner,4
5872,Graduate,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,75,4658,639,22,0,1,Alone,2
6568,Graduate,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,42,4723,79,6,0,1,Partner,3
5628,Graduate,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,44,4771,1665,24,1,0,Partner,2
5631,Graduate,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,35,4688,692,18,0,0,Alone,1
4974,Graduate,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,56,4907,1392,29,0,3,Alone,4
8416,Graduate,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,45,4477,44,7,0,1,Partner,3
5454,Postgraduate,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,47,4475,50,6,0,1,Partner,3
4095,Graduate,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,55,4921,467,21,0,1,Partner,3
5474,Graduate,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,56,4476,223,12,0,1,Alone,2
4268,Graduate,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,67,4285,158,9,0,1,Partner,3
10701,Graduate,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,53,4556,1211,28,2,0,Partner,2
3507,Graduate,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,56,4946,1575,14,0,1,Alone,2
2079,Undergraduate,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,79,4449,1208,22,0,0,Partner,2
626,Graduate,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,75,4742,43,5,0,2,Partner,4
4426,Graduate,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,51,4545,527,21,1,2,Alone,3
2591,Graduate,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,67,4272,932,15,0,1,Alone,2
10509,Postgraduate,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,4292,71,8,0,2,Alone,3
6382,Graduate,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,73,4268,54,5,0,2,Partner,4
6673,Graduate,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,61,4732,129,7,0,0,Alone,1
7441,Graduate,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,53,4896,1615,27,0,1,Alone,2
1071,PhD,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,50,4608,1034,26,0,1,Alone,2
10061,Graduate,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,76,4805,1088,25,0,1,Partner,3
7187,Postgraduate,51381.5,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,57,4672,721,25,0,2,Partner,4
8775,Graduate,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,57,4449,137,10,0,1,Partner,3
1612,PhD,51381.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,45,4659,47,8,0,1,Alone,2
2345,PhD,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,44,4512,1244,17,0,0,Partner,2
322,Graduate,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,48,4798,41,7,0,2,Partner,4
10897,Graduate,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,52,4951,1174,32,0,1,Partner,3
123,Graduate,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,75,4804,993,15,0,1,Alone,2
6103,Graduate,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,78,4561,100,7,0,0,Partner,2
7899,PhD,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,74,4873,1680,17,0,1,Partner,3
10500,Graduate,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,42,4350,98,9,0,1,Partner,3
1655,Graduate,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,47,4518,48,5,0,1,Partner,3
2406,Graduate,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,77,4593,519,19,0,1,Partner,3
2712,Graduate,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,70,4451,715,20,0,1,Partner,3
5517,Graduate,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,57,4552,37,5,0,1,Partner,3
10643,PhD,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,39,4800,653,20,0,0,Alone,1
2254,Graduate,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,43,4622,1455,21,0,0,Partner,2
10281,Graduate,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,56,4407,602,19,0,1,Alone,2
6958,Postgraduate,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,49,4624,26,5,0,1,Partner,3
954,Undergraduate,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,66,4359,102,7,0,0,Alone,1
5079,Graduate,51381.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,55,4748,97,10,0,2,Partner,4
10339,Postgraduate,51381.5,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,72,4636,207,11,0,1,Partner,3
4643,Graduate,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,53,4937,176,9,0,1,Partner,3
3117,Graduate,51381.5,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,71,4519,450,15,0,1,Alone,2
6497,Graduate,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,66,4864,433,17,0,1,Partner,3
5396,Graduate,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,38,4797,1366,30,0,0,Partner,2
5250,Postgraduate,51381.5,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,83,4507,1564,22,1,0,Alone,1
1052,Graduate,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,57,4763,1001,27,0,1,Partner,3
2802,Undergraduate,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,34,4826,961,18,0,0,Partner,2
6343,Graduate,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,67,4355,1518,23,1,1,Partner,3
6507,Graduate,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,46,4533,56,8,0,1,Alone,2
7901,Postgraduate,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,55,4500,22,4,0,1,Partner,3
4865,Postgraduate,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,52,4567,400,21,0,2,Alone,3
2686,Undergraduate,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,57,4516,26,4,0,0,Partner,2
3107,Graduate,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,50,4323,350,13,0,1,Partner,3
7734,Graduate,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,33,4822,1216,22,2,0,Alone,1
1146,Postgraduate,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,77,4925,874,26,1,1,Partner,3
